"PCLZ117","PCLZ118","PCLZ119","PCLZ121","PCLZ122","PCLZ123","PCLZ124","PCLZ126","PCLZ127","PCLZ130","PCLZ131","PCLZ132","PCLZ133","PCLZ134","PCLZ135","PCLZ136","PCLZ137","PCLZ138","PCLZ139","PCLZ140","PCLZ141","PCLZ142","PCLZ143","PCLZ144","PCLZ145","PCLZ147","PCLZ148","PCLZ81","PCLZ82","PCLZ83","PCLZ84","PCLZ85","PCLZ87","PCLZ88","PCLZ89","PCLZ90","PCLZ92","PCLZ94","PCLZ95","PCLZ96","PCLZ97","PCLZ98","PCLZ100","PCLZ101","PCLZ102","PCLZ103","PCLZ104","PCLZ105","PCLZ106","PCLZ108","PCLZ109","PCLZ110","PCLZ111","PCLZ112","PCLZ113","PCLZ114","PCLZ115","PCLZ116"
"hsa-miR-34c-5p",-1.98773896941595,0.44746243488977,-0.360548866483516,0.36105086462433,-0.266955583971399,-0.48373242613564,0.566770004430109,0.783951960309317,-0.150358050100391,-0.474543074438835,0.547062734951737,0.743531483032462,1.38929365251698,-0.800838279547617,-0.363857360463991,-0.20110677896333,-0.114310366219187,0.102658936036096,-0.608547933737539,0.115450824257567,-1.83015948269182,0.506474584405034,1.31966259317554,0.427522033453955,-1.10566650592818,-0.0170441952846764,-1.80082605659632,-0.282376120948089,-0.731404793780547,0.02052592551348,0.512793259136268,-1.81494936707252,-2.23788590380345,0.872471650389262,-0.319525028882749,-0.166025615859433,0.440033550466958,-0.132474379805003,0.765324739975585,1.09587301517658,0.498953271257045,0.71622528265179,-0.347571850240227,-0.212308455916268,0.885241782230273,-0.0153142915805471,1.13136127928726,0.484027169147149,-0.283724802806534,0.0188380599695787,0.975365645524832,-0.15922910426241,-0.371455561511296,0.479478782398499,0.310115490303611,-0.60512416083164,0.289110528045583,0.743432473221969
"hsa-miR-3605-3p",0.648800455635275,-0.0189934344286039,0.415689548241748,-0.321635594351595,0.332176194344929,0.497778262296173,-0.326209131152344,0.379431906990472,0.412810389608978,0.131879492287729,-0.224975690531959,-0.275926014120415,0.877359875362354,-0.0707520016225181,-0.0716039001403564,0.473250054749832,0.00180992424161221,-0.397626444813835,0.185395934714078,0.232037881336882,-0.288145374028493,0.0311832321986331,-0.452378074674723,-0.807755271669333,0.0624260087698322,0.219620614274753,0.295657615246203,0.324991214267015,0.420503021645528,-0.0275452409406005,0.533979297842901,0.0890787702385704,0.797917442187467,0.639722564034604,0.0526433853428693,-0.36739592289975,-0.603898547262728,-0.119396569415585,-0.191951510638536,-0.771296302689983,-0.35414564177938,0.160345185071288,0.262562188761765,-0.277537700268822,-0.498028395829215,0.462735989171792,0.463879163778317,-0.0829374765250343,-0.391847334190282,0.0308593017466597,0.145957654079421,-0.361287686093244,-0.217015795743151,0.687628481979823,-0.0134464341422611,-0.784391134913748,-0.306001864304069,-0.531351148136953
"hsa-miR-3605-5p",0.639685823247246,0.324223345537883,0.00216316522233057,0.840277556389893,0.600435972401406,0.0474954730824115,-1.01931058926506,0.374140217971591,0.159266445090425,-0.311984190389752,-0.168629495007384,-0.635128267936698,-0.869531586440743,0.205403153997859,-1.10052052206466,-0.0227223038117407,0.4472447771486,0.549116194695706,0.142749630798821,0.498333433425389,0.0178012947268911,0.696299841345559,-0.81526082656218,-0.213796925956683,0.485319233427334,-0.51324549010084,0.291083979473985,-0.466361022294515,0.181767194492713,0.236915737753247,0.52556783914252,0.108702688614576,0.280906901848533,0.804998756762586,-0.197089224028177,-0.196648468709802,-0.776022620434035,0.370514140274168,-0.0188612554880954,-0.625398053168974,0.283753308551145,0.307425466437555,0.501679573834339,0.359599859014653,0.0216982048736585,-0.340502952406211,-0.927145793250611,-0.691962086768105,-0.425891817194423,0.240361256136912,-0.498405210814909,0.259444408348664,-0.594738285560217,-0.441454828874857,0.305662777147455,0.439479948558434,-0.678135475687105,-0.431664667734432
"hsa-miR-3609",0.165488863671425,0.873091234619742,0.0011700782913588,0.299655905216331,0.170530722049063,-0.151643445168869,-0.333064345470231,-0.444171625003102,-0.814699693646276,0.401942602343553,0.0189709294868422,0.531878235615396,1.20120907927223,-0.127772763769449,-0.497912795595874,-0.5444605237337,0.337036389401727,0.808316639507734,0.213321629334839,0.7532546207151,-0.291738916485496,0.755428778162041,-0.630084081554025,-0.56963566990209,0.32008566523831,0.207768310547334,0.368476808756334,-0.0578975285853281,-0.991456512100248,0.346687354213898,-0.0874629685761228,0.803346694748293,0.777480604462623,0.274570988688639,-0.2742256656579,0.467779871964248,0.489538045937101,0.119097128949784,0.0232094960716534,-0.29891718264023,0.0095855766860559,-0.477980360772783,0.405273704156735,0.680279552890161,0.0763325903270123,-0.165490970895422,-0.0616670870600702,-0.582518833717286,-0.355646624878116,-0.34984179358854,-0.311576748531137,0.544675209828534,-1.10781368712296,-0.0950705512428931,0.622244881556175,-0.0284737649876735,-0.977696056204271,-0.399611072053682
"hsa-miR-361-3p",0.256832614913573,0.350672902214838,-0.51782901426402,-0.277089085015028,0.0196876566102423,-0.0344627746955948,0.142565676599381,-0.173979484106426,0.104721511046287,0.315315807750798,-0.199764692082393,-0.131164765951149,0.553006169756155,-0.145245626217874,-0.867615541444202,0.0690007611108595,-0.395359752189865,0.211542352010695,0.469985310004728,0.42802185318052,0.345250680445561,0.216156206346926,-0.328990384303209,-0.774024093573201,0.00954847294043033,0.418224396205738,-0.174116794869588,0.4883920418256,0.30320800218969,0.058856814086729,0.98368889120798,0.423748141710637,0.56750391113797,-0.0544544774637273,-0.427703406452503,-0.489550953739325,-0.105167188168236,0.210038960003365,0.239220987012007,0.0921968475159193,-0.1479798870717,-0.298762074300351,-0.338453642924022,-0.0632976227498581,-0.756920263054315,-0.104423879613866,0.0544664481984183,-0.239984756450775,-0.0951834195603873,0.505962915981198,0.138117631265335,0.121393000717423,-0.174255665225651,0.255431099240869,0.222784857116941,-0.396366994948877,-0.126663765195091,-0.476311745482087
"hsa-miR-361-5p",0.411196088723749,0.266859577087196,-0.741140041291993,0.0267428292698651,0.259263238655995,-0.0392922159242569,0.225534846885415,0.0731477203212118,-0.0261776091507763,0.00990150613281052,-0.0981001877270344,-0.0341037830216389,-0.0793499057439323,-0.00102428193281896,-0.425260996118839,-0.319054261527507,-0.275702284502054,0.0613720452478044,0.0472130366907046,0.056244932511652,0.0882369453232984,0.265437239452883,0.109439841099758,-0.409888510626476,-0.0369633441428287,0.0578019840714539,-0.179683008736651,0.120150681632041,0.25200681912778,0.245565165489839,0.467799549600647,0.409134165843088,0.507201735207669,0.636692658687747,-0.85224597572981,-0.300602826845845,0.0474189650407206,0.0628176162464595,0.0414447781870396,0.11057218231833,-0.39098785997469,-0.0991733140120967,0.0701358499142192,-0.0379690279619235,-0.237049121872989,-0.0174276804017248,-0.265807679154186,-0.193651600856615,-0.196234260850044,0.123019060117313,0.0992187068040072,-0.0923118116292069,-0.0511227801897911,-0.0412725227932165,0.200033306404031,0.102074194491737,0.0406815295736214,0.017069698741909
"hsa-miR-3611",-2.2467578139264,0.927274183865218,0.0108243061146992,0.503697988494077,-0.498004052765181,1.01516870342916,-1.84680091695561,-0.00415170289460318,-0.651580295566343,0.108527596445352,1.36716892684644,0.100301627438711,2.48726228804699,0.154965443894885,0.63010543248275,-0.287567941619121,-0.446926308834855,0.159218975780746,0.180385188241897,0.60645294982608,-0.235591950796825,1.3536661993233,1.24367970949363,0.421259511035312,-0.738249081422829,0.333374371120604,0.782402029163531,-1.90047957884603,-2.19174121646309,-2.2939752900562,-0.6757874435233,-1.86900473890411,-2.18319649209562,-0.635970255902987,0.502659120042332,0.917449644813567,1.02393317338011,0.479083441117659,0.1848324613648,0.582646068908114,0.924253162706498,0.368933954159826,-0.987994231988013,0.341243124266983,0.205621754383447,0.0714004869522952,0.503550685836559,0.0411899100749336,1.52585633445924,-0.0526328957487266,-0.479036237071238,-0.283921658570333,0.1664320528686,-1.17334199279524,0.21635552411661,0.258405225365665,0.508495517981429,-1.00997593735955
"hsa-miR-3613-3p",0.487326398589404,0.269057164248908,-0.565872509144137,0.109304651816538,0.424490755876865,-0.154607145158316,0.305838499168433,-0.108958545379379,-0.0168245424161933,-0.178557283462406,-0.863953003410098,-0.179227688865049,-0.47696933586022,0.0998792216820064,0.437967804505038,-0.474174430709539,0.0917012123030941,0.222595859660622,0.819109964318525,-0.237366688146808,-0.0464415864841312,-0.925166473277661,0.150613952420493,-0.342929475020778,0.63651530929343,-0.203052351941115,-1.30691282648052,0.147239427762268,0.446917718208254,0.735737897185517,-0.0352315618303518,0.892926147427023,0.258274788150961,0.920006307865421,-0.923015771262984,0.0975707701318677,-0.319177456767295,0.219073688899432,-0.185058575651834,1.09145952080644,-0.501856159879686,-0.256275952507346,-0.170291242722042,-0.79454988437665,0.169298613667625,-0.0626474526817975,-0.0916016960776227,-0.338134276276883,-0.456623350991727,-0.277423022077287,0.0498185086948348,-0.47060080427993,-0.805838633322002,-0.287392474676331,0.106129028226137,0.481241050714196,0.591106361777884,0.388649554285921
"hsa-miR-3613-5p",-2.29622860013017,-0.0550426786029931,-0.152390116397342,-0.633155947800999,0.0608736868358301,0.622293866152201,-0.992535358719247,-0.236214238864265,-1.38098204839192,-0.652109631115871,0.565935547162871,2.82334860920907,1.65526722547607,2.49281494294239,2.16372967043386,-0.864839897279097,1.01756221200206,0.221689316399674,1.3116282708143,-0.100565999531508,-0.778592431663228,1.33622494690061,-0.530334965931085,-0.178613931544873,-0.509084499707023,-0.184534420026507,1.35377139992499,-1.19712501046975,-1.90605568361104,-1.08247649559015,-1.87502925492283,-1.86752038951414,-2.43801014429592,0.101738512411463,-0.0708072090757181,0.78316319309038,0.922391299183244,-0.416074069582993,0.59913956003251,1.12507390042441,0.874476242226816,0.303534550383554,0.630452870546657,0.845392354553532,0.899764991503054,0.0957107255887899,-0.203337467854536,0.579034404389654,0.191327355945456,0.0785280395488812,-1.36038267891805,-0.461894447862689,-0.0965106408028306,-0.964577063642016,-0.802031112709623,-0.620818505919585,0.384115676415349,-0.279294190670149
"hsa-miR-3614-3p",-1.25590379949611,0.873236109158124,-0.269270962648441,0.146896112761935,0.29501244521243,-0.505684911983436,0.579491527137542,0.37108808039748,-1.65939082607097,0.58398854424143,0.431316096938949,0.270344438058458,1.44935728910809,1.0349662057191,-1.42409421309587,0.83687223297204,0.372731434827908,-0.150564532993272,-1.25361050613268,-1.09867344902741,-0.0221107727823407,0.580354259274561,0.131245128749197,-0.568467652259947,-0.0738561395471096,0.421955821274573,-1.14536426599873,-0.0411746982902206,-0.223200698448972,0.35934388990271,0.112636529199403,0.0221956068471076,-1.53834793994321,0.720962386035965,-0.20461742848869,0.45214671867513,0.896437626304805,-1.15411611551356,-0.288047436570105,0.785611958926737,0.286753184189635,-0.0441936525249929,0.270321706975734,-1.06825925405379,0.976309928297451,-0.387743106216185,0.97565664858927,1.31572871014895,0.462126691081756,-0.163265413076014,0.0755589200585123,0.108644142959955,0.538175292627807,1.13333199881355,-1.33918232449217,-1.05233266833623,0.535365411733294,0.657622699049855
"hsa-miR-3614-5p",1.25428746897192,0.374628960353384,0.0484165761117811,0.333085948870879,0.415888053168256,-0.159916962565324,0.958077155314753,0.0762723390753685,-0.0943470415326553,0.128137953745105,-0.363072679271204,-0.0570730665557996,1.12580730960739,-0.0578092058031792,-0.585919867580409,0.822413789764012,-0.119324789400478,0.669967263722706,-0.11175779204674,-0.0696616225899787,-0.179501754927949,1.17925198169045,-1.12968922944867,-0.0682865656724905,0.131753984661842,0.774574345204072,-0.60453857456338,-0.857794313208658,0.761658817026839,-0.0499821192938643,0.495290956633075,0.491695561454538,-0.0424270924401711,0.276182771616841,-0.819125719975048,-0.659467642553707,-0.853347496078789,0.282720121921351,-0.844553369780197,-0.182932615068681,-0.657394213841132,-1.13379876730271,-0.103282239829755,0.333901729654432,0.332739927313358,0.290928179387002,0.21011362884715,0.00151146223421866,-0.368018562259403,0.1389386087264,-0.0184286019091099,-0.533623719062366,-0.289411970274856,0.594894142912974,0.167795735057932,-0.671504331558796,-0.382082334452275,0.353620181581357
"hsa-miR-3615",0.862906372461401,0.282885704142658,0.423009873988438,0.13586470645005,0.50387611382806,0.344483544379957,-0.441989222194099,0.130542849924188,0.61144841242571,0.356695531676732,-0.015999527174756,-0.291827141510799,0.835132213109295,0.0168855475902357,0.0857412176104049,0.565563056367913,0.197173359698505,0.104607979688138,-0.38451794965652,-0.255265316688024,0.327814181918769,-0.44709310300301,-0.563871849875305,-0.603139936096936,0.302576059372891,-0.286267448365232,-0.361828328048746,-0.00702201119392605,0.592447194268796,-0.202037713990042,0.509122384829133,0.17516952718086,0.442700190841889,-0.0357879508142044,0.265907879507218,-0.34089335635891,-0.678083934571966,-0.321805405562356,-0.405884243909912,-0.571916035023455,-0.575125775189306,-0.112134897920287,-0.188480283518736,-0.827523967989635,-0.25154684903793,0.270637619481024,0.349107766359572,-0.256502633768336,-0.314024079261226,0.107625545215251,0.358421417267953,0.0176094320812392,-0.737982921180112,0.570385496103541,0.150075303460167,-0.326460961219344,-0.0200698923885326,-0.260632535613937
"hsa-miR-3617-5p",-0.564769903274852,-0.391731967711368,-0.0720050564188,-1.15523786438938,0.617643059126095,1.0243657366459,-0.327532119432417,1.2229896782996,-0.712305006227401,-0.024920593587769,1.05565840105348,0.551294377443483,-0.515600676720479,-0.521667291824751,-1.34601139472724,-0.307616552469451,-0.560028020616717,-1.16759647093352,-1.79987296145647,0.728773878986793,0.384534474741875,0.411351332565979,0.788546843255857,1.4893991557249,-0.545288393322925,-0.736939669870503,0.729190272473918,0.80228448281451,-0.0884845644823543,-1.21166454559923,-0.194617502112365,0.760040922405925,-0.190834860081799,-0.381854116212803,-0.147797399940637,-1.50192755866535,0.195343575224822,1.03829262906261,-0.0776224345476511,0.420861805639159,0.553409534443807,0.622879273857817,1.22775710531078,1.16975029928969,-0.00970203270450148,0.0391248523692501,-1.29786228202119,-1.45616255517139,0.255200612529611,0.674889899014702,0.712189262316228,-0.552803524793334,0.203272943072752,0.151155908001312,-1.33446878595585,1.92906323289606,-0.467805709243855,-0.144812101235584
"hsa-miR-362-3p",-2.96626974796728,0.579297021575119,-0.831177540444081,0.238883197422259,-0.502223259902035,0.204158577047112,-0.845493980695505,-0.379304105207992,-0.857830831138903,-0.466989009086669,0.279459995916194,0.589552713808532,1.2162031876429,0.890217313252619,0.911954586193148,-0.423734287465714,0.612650678706101,0.589524184713912,0.27535697114235,0.898044834943604,0.367658113127755,0.926432739332586,0.798075754551013,0.939484166689549,-0.564580699765848,0.696886649511228,0.492977249867932,-1.8880338840335,-1.65869798104078,-1.18976915291489,-1.67960110376912,-1.56188966456584,-2.52378474900458,-0.337883528156675,-0.35054312622302,0.867051704222879,1.02859612629018,-0.406694075158449,0.873805422347314,0.729969642456303,0.883949171812479,0.153949636604599,-0.463930247831814,0.610230983084984,0.529474692364228,-0.368972637718118,0.413874436144594,-0.230337663609934,1.62397050231049,-0.106260792937834,-0.233088566349939,0.0677215125786608,0.564609605901769,-0.436347347866158,-0.677522006030505,0.652866964921918,0.6376500907537,0.117653248019954
"hsa-miR-362-5p",0.668758296909442,-0.170109404189619,-0.44086346439671,-0.0154112855557334,0.614767691148749,0.219271446233542,-0.222949277659858,-0.0940477276731951,0.0492567241758173,0.0159842388856287,-0.781918262151851,0.143739423803447,-0.48563568597482,0.148078993271071,0.799361545270159,0.232180518408904,0.588287946393521,0.023286140343089,-0.00338949005033601,-0.502748009996101,-0.00322848420523147,-0.287724977923214,-0.607219356089888,0.0039364122396891,0.394144104232265,0.113242713153411,0.0399159010182657,0.321683116011098,0.0843219222401257,0.388047454048318,-0.119251609914064,-0.00104613330856969,0.167941184013041,-0.0953853186699563,-0.203443723967871,0.338994205256682,-0.312996897808721,-0.364808470737175,-0.214511061106307,-0.361969911773804,-0.182666043896898,-0.194749970789475,-0.0316724880329044,-0.366474241915383,0.130610386509571,0.229994274325078,0.0492219440076091,-0.0596629076363357,-0.0899396216025142,-0.182063270262178,0.22213970411372,-0.107407129640408,-0.0899669964261747,-0.187109504856523,-0.234086080308376,-0.0762747239056468,0.0444587609780089,0.00631442741578192
"hsa-miR-3620-5p",0.318676945591861,0.161570157283106,-1.77496997829213,0.784005371045166,0.126617426197521,-0.383676197759453,0.064427821491661,0.3588542491729,0.640077227602323,-0.150010989623243,-0.625222991814068,0.219755096051283,0.915670080060771,-0.0196534582745338,-0.586059932764837,-0.48673969775602,0.599788459182629,0.328641936300149,0.29110804597824,0.284444370349269,0.0882452212403461,0.528816015465753,0.0692937967776637,-1.66059645635418,-0.172376100041208,-0.0491913317652792,0.726597849462665,0.620157710817236,1.22122639351609,-0.431895572958805,-0.671759611203192,-1.41263562636558,0.362833809015349,-0.153748020240527,0.643528937553672,0.0469439527629121,-0.461866904018696,-0.238123861290814,0.348476848344293,0.0637011219643651,-0.243625149276574,0.308991575004364,-0.188267966487079,0.156890823115022,-0.216373077906732,1.15484545326019,0.529602359514507,0.569961129790801,-0.493845650155712,-0.246247285029047,0.390144145366726,-0.32423498476913,0.0849992555454797,0.0645965358080398,-0.367518603388031,-1.57172264201671,0.745869603185311,-1.35151124962633
"hsa-miR-363-3p",0.110029893168939,-0.483987834035146,-0.207005979951657,0.192098858558042,0.458088575751063,0.526578924597193,0.0735647519324516,-0.227598863342567,0.00827441415498,-0.315423694733321,-0.410772790820369,0.404422076974483,-1.04194889434393,0.418019735313899,0.94848474832968,0.576399407589703,0.65266640370347,0.0220305804702059,0.295798442909808,-0.371133541772326,0.140333189440339,-0.586557169445025,-0.769242561289335,0.0193074123011017,0.256731919702816,-0.0989069289081742,0.320922902790964,0.308724899360385,0.362256526416638,0.830371449525838,-0.25963710709178,-0.466472825536881,0.811497183192471,-0.0637005272812272,-0.604039345644354,0.0789333496499777,-0.441047503767047,-0.793843728455722,-0.102959844258894,-0.578528018640432,-0.326137606627621,-0.135147162102251,0.152985878060716,0.0319957557729388,-0.0247954616977837,0.137764733884554,0.0466400725658588,-0.208057239672635,-0.183934198454238,-0.187654137617809,-0.117312817884654,0.0295076741801592,0.254778715906367,-0.17517076362329,-0.551571813160116,-0.0350679479578701,0.110497501503618,0.121482849562212
"hsa-miR-363-5p",0.428738402216194,-1.07550440762203,-0.121912599240246,-0.0990012028063,0.0165764055321097,0.112476110611749,0.515853182610283,-0.292952187047639,0.552092290136237,-0.967203169851331,-0.337891412992057,-0.295880766071574,-0.104549746506891,0.803825227414323,0.634608628620931,0.767339333042979,-0.0486835379029187,0.262631364532825,0.775452074666258,-0.684177595192646,0.724246757318243,-1.80104207419725,-0.280862471149007,0.0535335691251792,0.429069760263064,-0.454514212728579,0.112038763388626,0.305382595953425,0.105862816009406,0.78712441745314,0.0233304699665371,0.0301060875727541,0.854926340954003,0.336778306489747,-0.192943194804474,0.123357654565096,-0.138589015298359,-0.881062628138799,-0.112050742504904,0.183984691947557,0.343618543102668,-0.674635628328797,0.0416033848066035,0.29054443810331,-0.517255505073019,-0.415037257493498,-0.280372361025959,-0.527655256219728,-2.39256956600755,-0.716417857175292,0.208316071411488,0.501774231351351,1.09015584439752,-0.2549168602875,-0.23011393784134,-0.242024750862176,0.12146317322355,0.362555919255449
"hsa-miR-365b-3p",0.965069950970803,0.581227975281107,0.880797855673975,-0.164662075655794,-0.271209496733874,0.502569991543153,0.470065464536794,0.621606130834732,0.53250250635266,0.129432615142984,-0.867823815287633,0.0526046141766345,0.711195589012226,0.355552948293547,-0.129842056074357,-0.502934338434032,-0.14425079607838,0.573189366593227,0.450512249066495,0.204350477938174,-0.0419661208226178,-0.368502566985305,0.908011161615491,-0.216751305067664,-0.585608653605589,-0.546372546757934,-0.274307487863116,-0.0681252211895627,-0.000304612514277297,0.625427413125763,0.832057676562473,0.605085094673823,0.267423867270405,0.577790286385382,0.0745559008767006,-0.306044755015429,-0.109345058694882,0.748308606795329,-0.251632023340512,-0.197492348521779,-0.663085055923699,-0.133121689466052,-0.529215871083178,-0.75112606381244,-0.196838060800649,0.00356441821732634,-0.862214664294142,-0.623092306020804,-0.389485131656304,-0.619193721331808,-0.229310520249902,-0.120577722428856,-0.200206821200094,0.90028807373398,-0.1163705433176,-0.0967384211721836,-0.306211839249428,-0.390058918139119
"hsa-miR-3667-3p",1.98792047997552,0.605774805405647,0.590649188614792,0.565611793437868,-0.471280588635295,0.464098409996575,1.073727861609,-0.369545184623546,0.764560333573748,0.0655777026315417,-0.31585945673942,0.576797552120808,2.04630458657002,-0.678555228044024,0.250890944034089,-0.374175381334519,0.8679037997811,-0.0838267342636719,-0.514358840447558,-1.97366947735783,0.429772308456684,-0.0351591290699171,-0.0964594494761844,-1.26723208289337,-0.0816656313725312,-0.287790790049612,0.00371182982844678,1.07666617624252,-0.673468928027932,0.336873015543195,0.0608132185386717,-0.406312968199663,-0.886090643830432,-0.467309566508931,-1.69326256974068,-0.245950674135019,-0.814649941496166,0.297054735900634,-0.547082519612194,-0.117758990264362,0.179860287716039,0.709532063354884,-0.0995488091045964,-1.71843952078892,-0.585487780086651,-0.787828167368212,0.365995462822824,1.13087266398402,0.74630920178818,0.556144389892244,1.37719273390479,0.215006135632448,1.08280050840459,-0.121257606789064,-1.60135555444457,0.439054414676379,-1.27229965116907,-1.79258250938432
"hsa-miR-3667-5p",0.745255995234743,-0.770845355914273,0.528863398504529,-0.00649723368752747,0.193685613082263,0.259667860815507,0.252057213807857,-1.04355177043603,0.647449312260866,0.882305753135881,-0.19239820198473,1.60278399609862,1.06400983038555,-0.75918085220334,1.27638491357952,0.150399990038736,0.735011965813335,0.262599214582638,0.305921916068142,-1.62048428984529,-0.695535604392451,-1.16603405041925,-1.0559123749075,-0.246762718652488,0.302963989646876,0.900234686033619,0.580632720705384,1.33337425692247,-0.757682499414381,0.16992497182346,-0.243525403840396,-0.517184599609606,0.0340396393919898,-2.34801930582158,-0.166273312079201,-0.40444019732106,-0.507314077540936,-0.640967241682431,-0.352709126170465,-0.520382205151539,0.722517819540723,-0.376018191926426,0.326469123480029,-1.04901801254224,-2.02668040887532,-1.96467734209225,1.65837786984801,1.02987878327691,-0.504678806582883,-0.389376018843332,1.05545991056643,1.25179930394109,1.03872981047651,0.0728433072179258,-1.66041845321217,0.878306976661199,-1.40452355991239,-0.252465785120776
"hsa-miR-3679-5p",0.136034062859579,-1.22261320556107,0.0637657385329268,0.878486346357731,0.910043037733004,0.929935246727379,-0.37717633089155,-0.095776407577324,0.407182301208026,0.330272714676269,-0.27419881416852,-0.667015088949691,-0.694934542218183,0.915055892120451,-1.36688907819168,0.566301827757102,-0.998590376492813,-0.229968510815944,-1.11455819642359,-0.0284152991846912,0.285373349140063,0.654513529837452,0.19241434709221,0.310894822966083,-0.665157913527685,-0.310289349013802,0.322884249384734,0.724133682845596,0.0993642057895284,0.540207646704525,1.05841914495912,0.270506810590761,0.0883207715379746,0.165762320418564,-0.578294208873107,0.46143193781032,-0.452906188209531,-0.754041664206559,-0.648732392338488,-0.284888331299551,-0.269045148346761,0.704261776598634,0.577186984922443,0.930168071450313,0.679530703249761,-0.0690473232739286,-0.946325246710015,-1.15593247373029,-0.416396187668446,0.585809583170215,-0.791718391427715,0.754845522398883,0.505592915157977,0.840888477029567,0.453283130411176,-0.239819273994874,-1.4336322428281,-1.19854146425559
"hsa-miR-3680-5p",-1.68587654730032,-1.06116889045211,-1.41944755444607,-0.213620778451053,0.0296421808328102,-0.337797791079623,-1.38965920361281,0.462005206690375,-0.524118713713639,-2.09154761021468,0.473062553820384,0.60870848576869,-0.114313727988483,0.747491718027952,1.24756037616556,-1.50032773252622,0.425875619558074,0.628131053059832,0.220773724795894,0.926850567227503,0.310033816106104,-0.309489111980249,-0.504410211305201,-0.0700922581618159,0.21085479610013,0.505896845484282,0.548633531865482,-0.487602886184972,-1.94672723778578,0.0334308356076682,0.622759048697976,-0.298893624301081,0.269639482407884,0.0254119176513901,0.482744306628791,0.355785036461433,-0.32393607602349,0.215254684052691,0.831265800798617,-0.0295615843575378,0.452474888216953,0.877845487681886,0.00485683924699973,-1.25657415651083,0.850426531448701,0.541803924615996,0.644433638614716,0.490697829853339,0.292766415782587,0.202650232385016,-0.159508793792318,-0.592652652714052,0.31538653254142,-0.595558539138986,-0.464691372845842,0.321153711678596,0.337818305602443,-0.291338231085295
"hsa-miR-3682-3p",-1.05906829976829,-1.25889725702607,0.132981800762551,0.649066214976196,1.37870694190319,0.261472300230461,-1.21051509256607,0.87181304477637,0.503260217636574,0.382227007560789,-1.11895319476767,-1.08236569972465,0.026107497737089,-0.0532897287290784,-0.312913385765985,0.828033756182415,0.479996320839878,0.960918614138855,0.994214743810046,0.0329168570284338,0.163902843847299,0.00172221930500314,-0.203522191691231,0.264277035763374,0.445763259223254,0.226956489634531,0.94702961051689,-0.507429538099899,0.0717397278489859,0.480017091646553,0.927371956779937,-1.1832064328303,-1.37168755952945,-0.989637558167642,-0.922644645559401,0.648354208857402,-0.166924071780781,-1.34721790075106,0.297156093565799,0.756724799891366,0.637585152665245,-0.0983753405883264,0.443737912006305,0.690966904766228,-0.0733847050512813,0.0911158809427367,-0.123317888212277,-1.12348374016839,0.0322939495098716,-0.587842548231219,0.923208538276658,-0.82486002681418,0.144615552926073,0.177910774668084,-1.11600155275714,0.188817076388495,0.606290511289531,-1.4296468643037
"hsa-miR-3688-3p",-0.330108840050726,-0.165821159800551,-0.0762346728229642,0.277413057883119,0.183640891540558,0.377621498752595,-0.0317777419857804,-0.182129972632673,-0.117256636669036,-0.0612714986672825,-0.260593079384716,-0.0618080328646689,-0.493754015473644,-0.309546324393094,0.722419155047056,0.313171059272529,0.579982259722068,0.032610939596046,0.510250827991514,-0.107286814503471,-0.357848223719191,-0.0887467444550284,-0.421707758765211,0.455401016505341,-0.164607997976143,0.72404917294254,0.321105154650746,-0.257707886710971,-0.603987496947462,-0.515242745542563,-0.467036318836319,-0.654971694122683,-0.92313850764272,-0.62686936089216,0.0471367960897515,0.504977640177504,0.315542168403007,-0.847111255349611,0.103513969767023,-0.115177449055432,0.57997179565205,0.151680103210632,0.142900623445754,0.324835052830333,0.457917634297278,-0.355290166986919,0.744703571976404,0.175384667557858,0.0435359567518943,-0.364526205140948,-0.254723485411489,0.0600210996650881,-0.149532658745736,0.215340582798612,-0.233889249718063,0.194678231539594,0.243460264517277,-0.223656117851883
"hsa-miR-369-3p",-2.37567942226474,-1.09075747746103,-1.17557436031753,0.248590931830708,-1.57970241276168,-0.101387441417334,-0.195872817680354,-0.911104092546567,0.570240516750872,-1.62540198948644,3.3471660357078,1.2859126668203,0.537017584078129,-1.5487747705582,0.102764025849688,-0.938102102048378,-0.316891793708675,0.305229464281613,-0.365845776519606,0.342567112783568,-0.193591417761348,0.738471021380169,2.39490095811102,0.898634531420403,-0.872298508919352,-0.971047474156249,-1.55824340738534,0.57353065805688,-2.4901310575827,-1.58817476214003,-2.52413323391271,-0.257380093146997,-1.1902511399868,-0.958114151520094,-0.785943837751766,2.18005214336465,1.21955075473831,0.750979987187191,1.01105924815257,1.62702964287537,0.786597065431393,-0.206854543791384,0.816629652173502,1.590146609022,1.03396591002105,-0.722394509836324,-0.272700386048335,1.2604732867029,1.60779290072157,-0.669627224877868,-0.0252599187322524,0.956858666538796,1.31811271806389,-1.37921086316935,-0.495415186667602,1.66417332539067,-0.098861447406105,0.198232747782162
