"5_S32","7_S29","8_S52","9_S69","10_S57","12_S37","16_S69","19_S58","21_S101","22_S84","23_S28","24_S38","25_S74","27_S49","28_S115","29_S90","30_S109","32_S134","34_S125","35_S124","37_S116","39_S41","43_S61","48_S70","49_S126","53_S94","55_S66","56_S138","57_S127","58_S71","59_S87","62_S128","64_S72","65_S91","66_S102","70_S96","71_S129","75_S140","77_S112","79_S46","81_S130","82_S22","84_S104","88_S62","89_S105","90_S119","91_S132","93_S107","95_S27","96_S75","266_S86","268_S73","270_S113","272_S64","276_S121","279_S114","280_S99","282_S133","284_S100","285_S63","286_S43","290_S95","292_S108","294_S122","297_S34","300_S50","307_S80","309_S141","310_S67","313_S65","317_S25","319_S40","321_S24","323_S54","326_S81","328_S60","330_S93","332_S82","334_S77","336_S148","338_S142","340_S143","343_S149","345_S144","347_S88","349_S78","351_S47","353_S151"
"hsa.miR.326",-0.296068761108284,-0.237103677978356,-0.0253917909940324,0.0258543922019298,-0.174405608313171,0.00434699935620109,0.156753665726084,0.0221502581011734,-0.0908934330445397,-0.273529432371998,-0.544441121043764,0.390653059517341,-0.143157648151956,0.472046160315503,-0.527161804972729,0.0188363918521018,-0.319050004834662,0.353241962890934,-0.672753085735816,0.253384675583564,0.493014860992103,-0.15032483792783,-0.235306144996029,-0.0816643751218402,0.413240946021529,-0.113505856641065,-0.18280507349916,-0.129199685494259,0.699864310402396,-0.058333131045993,0.135680503608902,0.0333339103394713,0.208329528919322,-0.47225610279151,0.0469423156987663,0.370134732147078,-0.0644507966677055,0.327356255781542,-0.0440088650311488,0.216564336804737,0.120902789836782,-0.102907075891498,-0.112967206102442,0.0122955255954178,0.259227910114048,-0.0324727568885801,-0.118213898676262,0.00445701493194103,0.168197827789976,-0.375380714171074,-0.229042408043374,0.226418806377342,-0.631258238624323,-0.0153994290981538,-0.329827924479493,-0.202006911346348,-0.594458933725176,-0.448685255557809,0.91361533250438,-0.58886739375644,0.0482921028878527,-0.924307178474727,-0.237685377005946,0.485688398120361,-0.318155493683602,-0.0487278570482145,-0.167093300394352,1.07545692099293,0.0865812282870832,0.478601948358073,-0.306141978879103,-0.053757904990737,-0.156360250775033,0.15102613968746,1.11002588549055,-0.0740779942297125,0.365608691920444,0.464278835847786,0.715152842217498,-0.133220378628175,0.481834725040291,0.0135338935083442,-0.632345978781359,-0.173623702044991,-0.497953256202932,-0.537054285222108,0.681658629615687,0.786761297377572
"hsa.miR.328.3p",-0.571617498950838,-0.163146869128876,-0.118524807115317,0.0562864360325309,-0.665525045329865,-0.00403933667876144,-0.486129196469602,-0.309869801435594,-0.67522028704144,-0.154077657220127,-0.0993910088923882,-0.0803645216594531,0.0240224606757126,0.137103009248933,-0.172926518067902,-0.262720615003125,-0.385467904405675,-0.0544953875141677,0.00341826859352864,0.414865896386709,0.16973130897775,0.267798769455936,-0.0326333659976835,0.549982221224785,0.43653878407426,-0.0539817613731891,0.0584369836048762,-0.146554263821442,-0.064677256472153,0.251727507130077,-0.171369842086147,-0.373745430438533,0.263722991534287,0.0806460116665871,0.543650751181813,0.27917743550181,-0.0820956078457738,0.337442573471551,-0.248302567256323,-0.0960846045025222,-0.242211164003775,-0.359835017745532,-0.182561549163257,-0.172101700979381,-0.032894177748841,-0.37052126327165,0.145534418446562,-0.401721965066541,0.0859123063996248,-0.00362595859683405,-0.0982947681229218,-0.190049981113777,-0.460585202219255,0.166771681812077,-0.0727128090045693,0.121486431413156,0.19677729135722,0.134522715372556,1.40430727253062,-0.396271108260747,0.024677875819519,-0.19148591631894,-0.371551356084204,0.269353554408175,0.492199683493328,0.134374480021502,0.159764530864935,0.738439416206431,0.350261324088132,0.0365914570683744,-0.37681023956298,0.107872964282706,0.0238521514785512,-0.0792081399997061,0.461023519185924,0.617129379967007,0.309752593907288,0.151997949289688,0.585954846975123,-0.397320777368039,0.0752008798655202,-0.257513485416588,-0.21943567146643,-0.440412625255627,-0.424925649919261,-0.199915317151242,0.217239966851071,0.576966209707642
"hsa.miR.329.3p",0.802755945295404,-0.346235382014029,0.777154056462329,0.73058179290309,0.2290510331728,0.321054258686904,0.0660783741400278,-0.0946345034401373,-0.838814897024233,0.120879049640661,0.773429914828059,0.818658300556867,0.789677910771557,-0.322713849198407,0.0966524358367338,0.450068237057386,0.925592738762735,-0.0619192049557892,-0.277957452003447,-0.140293134376604,-1.22127088210236,-0.152446787862972,-0.38963409631538,-0.384883100579133,1.01042484421754,-2.0639839796476,-0.760774319127944,0.303588370122449,-0.899551395530221,1.73259286852203,1.98817148250975,-1.93334722904757,-0.0349051235643701,-0.258625754115577,-0.391378708220231,-0.0960416199037259,0.348893372003314,-0.543379977395783,-0.449352245304647,-2.18266717897315,-1.03890116882302,0.513915084068874,-0.197136690174867,0.36350509321387,-1.11060267015986,1.29295711591739,0.952145287969552,-0.699744392503965,-1.0911660601881,0.985496951029819,-0.140783984725922,0.610526054638453,0.676031444863039,0.415638136025661,1.51881103316761,1.06624718996044,0.0697542648293848,0.0274825530016027,0.20401995400717,0.998563109660443,0.143315501244249,0.406193850246354,0.0458545847683458,-1.36035852852198,-1.31256145205434,-0.679110147246807,-0.170429261298791,-0.615547280490794,1.08684477398791,-0.213676227297634,-0.802179099239233,-0.076243302873904,-0.105526970180609,0.442695662918678,-1.04725528566847,0.111206206305939,-0.152105026976038,-0.381015588257718,-0.106241337692133,-0.477049064796174,-0.366235581196179,0.934882989820609,0.450897772622867,1.60891542633614,-0.01326213820149,-0.338628412784833,0.711316853798831,-1.51615217191144
"hsa.miR.330.3p",0.0478871463925713,0.126647154380315,0.267079062588158,-0.215827189587127,-0.538969375562989,-0.0787965836721183,-0.150420340656536,-0.0137178963725182,-0.226384099702829,-0.322132910786275,0.191394683327228,0.0883374624025983,-0.0840350473917829,-0.250349847173834,-0.390197939736677,-0.366880180005269,0.0305187220196811,0.10755528354984,-0.194193831860259,0.279624713464473,0.28599034474162,-0.0290590192544802,-0.287747544329474,0.0919240268670803,0.495264774387392,0.513714163954737,0.228873171099453,-0.200544687302412,0.145309746172085,-0.237729580183012,-0.0596146649554392,0.0433459831024173,0.371923636578725,-0.187974220581789,0.717800638704402,0.0650321979835827,-0.0314192737265787,0.117431144589449,0.113590403562085,-0.0996263995563123,-0.0222818024952644,0.134205174683938,-0.207678661071451,-0.101457272266609,0.00828248983787348,0.0235431694112757,-0.105876041017522,-0.0864376546321625,0.193555576872215,-0.120088447843605,-0.036281185309693,-0.0757109130395038,-0.380934278020216,-0.0117054309162792,-0.292270560728776,0.209677903018102,-0.802150934151894,0.192746577379693,0.649498793409303,-0.198913273182517,-0.201557166844792,0.0487484016985597,-0.052695368302256,0.393713929648418,0.120641003935457,0.099441904447335,-0.18828250164958,0.262641998303373,-0.0959838167761186,0.226059577968193,-0.107268473140755,-0.00740011610759391,0.159617074611397,-0.215198796887195,0.267868210005092,0.386304648860208,-0.426874788642174,0.0512255788920678,0.0889379203465102,0.0183185765046928,0.00926599332748623,-0.105562461839234,-0.0293459458386651,0.0532366824376368,-0.190227116381426,-0.109443806662642,0.127115071844039,0.454840099399018
"hsa.miR.330.5p",-0.0745624407355341,0.321636605381298,0.167488253926433,0.0249582164184232,-0.00748700336590317,-0.147869491413083,0.123580540129783,0.0206548890406158,0.0180690045908917,-0.0400288370345737,0.148964909863577,-0.134815600842817,-0.00366153309009529,-0.215688195777071,-0.234531324427328,-0.121286044260368,-0.147319716145352,0.458100266859251,-0.436589967792542,-0.00394639453360076,-0.0742150768725652,0.0846605404614514,-0.195100914881329,-0.449978375824749,0.0639913939828656,0.67604774733804,0.213146264899582,-0.0812491666345585,0.345812636852512,-0.107125860431411,0.121365258476987,0.0443935181671233,-0.0927857600514113,-0.566838941067199,0.112251483015318,0.289286026111776,0.255946559795339,0.0907730498130318,0.193109060708416,0.174403977633759,0.399084683747999,0.336811149796117,-0.126278563044924,0.268408651822309,0.00944022440317654,0.228456981119324,0.0897485801334074,-0.0192860932817929,0.0959161408608741,-0.0712685302954661,0.0984441086422558,-0.144942841680992,-0.370770758144131,0.173616058111827,-0.325633013679608,0.0202047802435728,-0.767154847100957,-0.201873588082716,-0.303582177838659,-0.414220420232793,-0.0627802698208854,0.1383226565522,0.0801918480616656,0.41080433224415,0.0557748734270034,-0.173585344032811,-0.238574377298477,0.00488761122853242,-0.111180712426122,0.408938449077828,-0.22098622378288,-0.179181729608492,0.00102524993430778,-0.31314241490367,0.219551511370028,-0.316892125256863,0.00336823457547953,0.138934074456175,0.0657529384116633,0.334161954598197,-0.0667749357647173,-0.0758988405572701,-0.0864299976662977,0.176577904842086,-0.245126954259736,0.136631081454511,0.0305690174738946,0.368162591044549
"hsa.miR.331.3p",-0.0129780889109707,0.119082913226923,-0.073180069772635,0.0114449458463841,-0.130987283332632,0.00808995603182696,0.0303656093548222,0.0568984694471832,0.464559769868959,0.0905591994401992,-0.49687319856539,-0.171116318679089,-0.204932677402117,0.193839909468451,-0.272642167635735,0.151832549667267,0.213818776692742,0.408344781714206,-0.313482622877794,-0.190479907685305,0.016802661318091,-0.159349549298227,-0.0579014080657157,-0.228617413368022,0.116604355545753,0.102350979217496,0.118843588121134,-0.348927766266069,0.0173271995799456,0.272764218493041,0.183303546444132,0.0791870307097176,0.188046318989999,-0.382128394482588,0.117107348588576,-0.388787484141972,0.0766096453522042,-0.0988092015651902,-0.0520381743516201,-0.226565240600243,0.230988704099203,0.103020965405904,-0.154579782101375,-0.0597929988915342,-0.0789324694422612,0.318106906117236,0.126686827305141,0.264502123141269,-0.00215766936062053,-0.333043005803005,-0.139894448704459,-0.0738766010556683,-0.0915522265406168,0.157095831392939,-0.153087974119965,-0.220055122492725,-0.164602858017167,-0.343377224940477,0.563630209069375,-0.413133719543853,0.350963656889766,-0.276553390247644,-0.323300715217367,0.440793588510421,0.0803189328659676,-0.17748480574389,-0.112664423743434,0.649133039110299,0.101128584318646,-0.333530041251014,0.365964542189173,0.00869514364668123,0.0355282343107381,-0.150332884916978,0.11693943545205,-0.184867700977548,0.440525728412644,0.537784239152148,0.112310188199716,0.0482625181827166,-0.0132797063822525,0.220645996883704,-0.33160604852874,-0.108928576189831,0.080030895964083,-0.0389014977593723,0.30359659365439,-0.203668062971442
"hsa.miR.331.5p",-0.216266183448564,-0.403844489727958,-0.971224653296408,0.382022294196399,0.242456428438696,0.169919470416019,-0.179961248966633,-0.122629364845128,-0.333889505520039,0.117641472043398,-0.118167833324119,-0.229072879229112,-0.103449279715197,0.218630092430531,-0.392610575890169,0.498250871665286,0.0928568457608221,-0.271090373803704,0.405350790941443,0.389820056116821,-0.108739606282394,0.14644454013504,0.468411432397055,-0.155424988943929,-0.228411313889485,-0.431240244135902,0.358003183681337,-0.0524001875055525,0.103754717447527,0.377208365989569,-0.0630779032415364,-0.211448545835194,-0.188922689020381,-0.140481243204632,0.114137509295256,-0.140594342329332,-0.364545373289631,0.265083147187515,-0.257314570209553,-0.13066803289521,0.433532767212106,-0.135323795807995,0.0474181567104376,-0.524376943072605,0.0368999207797178,-0.495847572662162,-0.237342359683686,-0.147353612206241,-0.0431645525310712,0.0259745488621791,-0.145262743493226,0.0607093591108503,-0.0885302514770088,0.35193643387166,0.114874597034283,-0.391678349590267,0.268015627253053,0.0564730211631607,0.503948460940461,-0.110248137343678,0.554056126912327,-0.467182324486511,-0.0914348383188108,0.0445648880354645,0.107818482786569,-0.318618091760895,0.239732838606112,0.2111811653898,0.133446365528695,-0.636863903772594,0.142802207881592,0.12054407806435,-0.275851567219165,-0.132187104269684,-0.0372388263058334,0.528863243922233,0.61581732030846,0.479215612891355,0.203540544023547,-0.307325918127982,0.257325550762584,-0.420543822786627,-0.275505786537008,0.0449847467261089,-0.0576225130851793,0.237242986056136,0.212242515682123,0.0604901047952165
"hsa.miR.335.3p",-0.37679070455665,0.249623333762219,0.466985090882785,-0.493890261009894,0.189914116184815,-0.213985083189668,1.28152683579697,0.0510282192644074,-0.257676543051673,-0.342480444237702,0.0167418536996964,0.612709839234546,0.484176197978408,-0.686630255382973,-0.524924073063685,0.0714477968108052,0.406862793176544,0.00609204293539421,0.0228625995257644,-0.21557511126458,0.511502762123191,0.334610129740587,-0.661889126796482,0.0679255003387725,0.773822773670849,0.369441245692383,-0.478696215064429,0.492822454464785,0.227867145322648,-0.521370283540635,-0.276694014442383,0.0105092883765706,-0.0412690641594853,0.691141534611008,-0.328696128930496,1.08284057652746,-0.415238369090562,-0.547512606569331,0.106058729640068,-0.273158960115122,-0.811679363896642,0.142527338607931,0.306547880336183,0.142354096648575,0.0795492263967238,0.0838542729110337,-0.466129980025997,0.261019446067339,0.0458621220546039,0.127003652523938,0.448988907691875,0.363537535465623,0.0966394317356277,-0.0208659343437232,0.457559776532205,0.867851008647732,-0.961310783062877,-0.275657007112824,-2.04862527925924,-0.0563388333475263,-0.297948508361711,-0.162423078925281,0.0297772612955492,-0.417374966757163,-0.0768232470158881,-0.390335390302835,-0.0146973476387091,0.0809983186201964,0.221400614860856,0.709512740560006,-0.0967269723280055,-0.337598101920516,-0.334639769343542,-0.183927757350623,1.2922757718782,-0.282030277652928,-0.905031200555899,-0.669410776759341,0.521387546857077,0.47323900603838,-0.775641764121002,0.457800622046121,-0.669526398928121,0.159916374330547,0.172553125431078,-0.0444582819474463,0.217766172973762,0.884099763555479
"hsa.miR.335.5p",-0.128011002297457,0.549407803494581,0.415858888319094,-0.0721081959932691,0.232652956740263,0.113606761662336,0.675322510985561,0.551175588405804,0.496305985631168,0.0197318176908488,-0.118410460429918,0.529822853413664,0.213800735217212,-0.128523657851218,0.161075164541846,-0.692237720607761,0.24084377779105,0.193102452828143,-0.335453014012099,-0.998218119475381,0.0160735230404994,0.00152398531748698,-0.149016763573416,-0.105332370408009,0.263706453268565,0.411068134606218,-0.126404520464754,0.394653720537012,-0.103583389476852,-0.158790771347177,0.290009792023167,0.24521918156574,-0.234175457182139,0.100969762772816,-0.378931316215887,0.22799219364085,-0.232132643433523,-0.623497116678201,0.221025320191714,-0.256139067050808,-0.190564859149589,-0.192525286735472,0.576325253048761,0.363909840142526,0.191390478603342,0.463593487627335,-0.412706337336093,0.437814180571186,0.0372726922954239,0.438173375255467,0.323731494362353,0.0467893617636009,-0.160662565790502,0.105902059810275,0.0497001052983743,0.449864789146196,-0.878524806303267,-0.0550591555992815,-1.27506243124329,-0.204295084464097,0.167255250454562,0.0184559998983794,-0.0237361437479286,-0.143580988459432,-0.196839298503428,-0.0619527599825714,-0.178087791971323,-0.695939159427289,-0.10585343751754,0.407963568782866,0.319037712251967,-0.36317222176267,-0.0765740155036131,-0.284330859828361,0.716015127756209,-1.0075183422053,-0.523861056447492,-0.393913623356968,-0.619141599206302,0.670782488071247,-0.713951264765764,0.861590523154347,-0.321023514777308,0.476994782435474,0.59412071056863,0.160467627708496,-0.481715722182232,0.265831218830801
"hsa.miR.337.3p",0.50978325921808,0.058781912114975,0.896315799944411,0.623305769166631,0.379730165739577,0.419311228020996,0.115780402693159,0.0859431279822705,-0.560533759484273,0.403429804153565,0.359565161172114,0.909226807936934,0.571780320104211,-0.506535855719057,0.67907697858549,0.575610594314679,0.706404282547241,0.130529966326959,0.260712373421918,0.0856655610260201,-0.932408777152764,-0.266190471578342,-0.558025600448916,-0.769383600743797,1.12715487426213,-2.14261494023425,-1.14387227375394,0.482273049319842,-0.78177270683568,1.42291885485816,1.88684864949417,-2.19404130202027,-0.494614262153115,-0.127389605540498,-1.25542535560696,-0.0989813451334316,0.589510080003681,-1.06319423566066,-0.29574634386109,-2.23651344995833,-1.43526985318516,0.411365644334263,-0.292061812007377,0.452998465940647,-1.26767095530119,0.970065230473149,0.42465126619642,-0.646979848933505,-2.13053563008877,1.43630386453295,-0.436540137038034,0.807738730249668,0.753331064520547,0.209921051975478,1.51510757198323,1.19744735728673,0.44023490933549,-0.240053289109861,-0.890585530735688,0.849462831934932,-0.185664800417738,-0.0677833641485497,0.369551169126171,-1.27829261196655,-0.981370844879279,-0.681327986564214,0.177249851428962,-0.719289130178933,1.22363001274205,0.294543682976759,-1.62794176370038,-0.34270435927169,0.429395863074341,0.717928454105658,-0.953578857954627,0.132409780975445,0.0755231772726668,-0.221673404711197,0.35355801641019,-0.574504174825828,-0.215696359176604,0.96376369769094,0.444504055261915,1.90960002963486,0.352858614547867,0.655369349480598,1.09107562978269,-1.68538651597015
"hsa.miR.337.5p",0.938885294788871,0.531419120070226,0.468736620281419,0.623666156101968,-0.397709143289254,0.299917226231964,0.464957986081131,-0.586117622322356,0.232663246894198,-0.543172203038289,1.12405314331896,1.24538401546549,1.01977756669537,0.0528439270161214,0.982608504976319,0.698389570951694,0.828767713415019,-0.175893692382919,-0.702463707128309,-1.45297437180838,-0.481666623985585,-0.181423283123781,-0.205176171057048,-0.160004843811976,1.12527641066422,-1.33711616487104,-0.0449422556727848,0.782373966653962,-0.308612875134553,0.556912936072802,1.55965990840143,-0.183833725703471,-0.141437786107525,-0.0574431875965214,-1.3923569391417,-1.51557263677493,-0.412941855903986,-1.66993421781794,0.236847608714441,-0.979134742015402,-1.30937637139909,0.183650999162521,1.02155971115535,0.502738916382467,-1.31036785776475,0.880416062619028,1.07465884534346,-1.26517722210599,-1.77103619731226,1.12474151832505,-0.109032007649083,0.398871947109565,0.918198544791194,0.474258360724585,1.07814429272382,0.137549424689914,-0.244491653312053,0.351108691611163,-0.991494236419394,0.0528966644239386,0.128356199242896,0.170945243693242,0.790634042878669,0.0466885069549598,-0.858503399246456,-0.581249186148909,-0.678961673723265,-0.146380451866067,0.965535358778641,-1.40486799817272,-0.42953193514119,0.0659491823511529,-0.156268253860434,1.0802734768507,-1.57609531866781,-1.47056882017009,-0.207731946008605,-0.563157142418344,-0.0527096022693908,0.176323296129549,0.479143709285681,1.10950759635254,0.7082525246951,0.926920202143282,0.400248794766461,-0.404587366987858,0.626264275206392,-1.18731509616402
"hsa.miR.338.3p",0.571745985570484,0.605755443708919,1.09988231822749,-1.02973401044519,0.857696483258967,0.0951632353373155,-0.178820509898715,-0.0443724836580049,0.794002448621087,0.186738792509224,-0.413985404588129,-0.0730747819529309,0.217854349502623,-0.268393915717049,0.379061029187122,-0.862072955702283,-0.131964505806354,1.04238225314071,-1.0291520153393,-0.983730039312208,0.264844907721411,-0.0698216127301338,-0.37073257291973,-0.708891875662946,0.400446114222571,0.885758930794486,0.193504693050951,-0.058147292346007,0.401292486707194,-0.683305985992986,-0.289468261464095,-0.182246533878194,-0.197106448763665,-0.0630926222768755,-1.05339170738217,0.750629591992795,-0.116034590276668,-0.186051749418936,0.420366909622352,0.400460288808472,-0.770443437330431,0.000160940331922224,0.0796101726472423,0.426182074596985,0.342425609236217,0.793282695388185,0.537700172410233,0.312358939553092,0.989564693199515,0.686673900868063,0.319052525213311,-0.28611593075856,-0.189436531369711,-0.690786888573093,-0.759748549113238,-0.0213064656915617,-0.34614582870251,0.160376774892741,-0.623705320102819,0.384926590302068,0.0479308016419153,0.384767338123066,0.331358279245399,0.567425185214146,-0.490175100406348,0.0384415263331291,-0.978898157194776,0.055313789755861,-0.0816976542944916,0.782943504572788,-0.168914068445218,-0.122500802877203,0.270625252435361,-0.0341671917811044,0.348508545689556,-0.784616594091006,-0.398860417035584,-0.140823355322442,-1.17746462156589,0.669387788373316,0.0667337795080166,0.430718832632319,0.413156559691732,-0.0594575718351792,0.378801222270281,-0.218147912572016,-0.342980238547991,-0.42183299807725
"hsa.miR.338.5p",-0.0584507813008786,-0.0451102965793092,0.928891425698659,-1.00803572876019,-0.15379860086527,0.405829876048336,0.120821254907434,-0.295118099953173,0.40548215225722,0.0725050823059362,-0.298374935433977,0.00697962363925367,0.24399938948695,-0.533335641488706,0.0245519730501685,-0.756086000818748,0.101961827239578,0.863152749086907,-0.604068872638227,-0.0384723086630409,0.19869840140723,-0.52033275300419,-0.451003143187019,-0.0863715317020426,0.953916573052,1.20269753932328,0.26795203905067,-0.623178915712512,0.204336520461003,-0.631784777548173,-0.421335999423663,0.0278576879602853,0.368106264909228,0.177990304379711,0.594838442615489,0.870305953395872,0.518821867162258,-0.503603157577143,0.109573000466545,0.116969711178672,-0.379414943396554,-0.0961938755721484,-0.632927124393066,0.0643749749864301,-0.409944949122226,0.448382125993021,0.232374290164965,-0.0840269979631413,0.337653557616272,-0.144523637732147,0.190726846042469,-0.884864159390145,-0.505887335061935,-0.294227932756353,-0.922854856632231,-0.316924306121202,0.108041095139008,0.973161801922918,-0.397250772616245,0.823458153575461,0.0302078235144104,0.490642655490301,0.286529722639311,0.651070162563683,0.161244697577809,0.596827395574086,-0.405857296976261,-0.430206042231209,0.0694306477582137,0.845131575791556,-0.54785414543901,-0.0597987376145174,-0.27609926368067,0.34687634733153,0.324145364475158,0.518956138249166,-0.320061249295272,0.202334137674101,-0.0337285821602922,-0.0694543128653751,0.275274492728409,-0.085237606109444,0.661086993116787,-0.457453147156639,-0.0591268743054824,-0.621123861778302,-0.282709448744208,-1.07743253501293
"hsa.miR.339.3p",-0.00234797842340231,0.238386450748259,-0.399129758127625,0.172333856038741,-0.0895436804550767,-0.185066470909699,-0.170932879339514,0.00284411098965094,0.0255330957192415,-0.00290385174567258,0.117658543024475,-0.156344630407027,-0.162205488543674,0.156837985477443,-0.287376793102122,0.207462921973693,0.247544163890811,0.27889705763811,-0.435086448089029,-0.092567943397598,-0.129536794025923,-0.217651081384347,0.154355730502476,-0.376137542608702,-0.0127560329977283,-0.0129655428305633,0.0981408907189346,-0.0467432337426997,-0.100045085574304,-0.109667672979614,-0.0484123030775469,-0.00758622170766056,-0.137318511066673,-0.288096569626633,0.00935434539479456,-0.0647996459716693,0.0346097930191175,0.210013665521759,0.0306990643300198,0.277733234531521,0.39298161856211,0.174661461782489,0.661388028534342,-0.0483355602422399,0.464431993110909,-0.0161677251291498,0.703029787189915,0.148576691069789,0.143479937117045,-0.00975417622215981,0.227374167080115,-0.034149000929794,-0.324946447455198,0.149434413966659,-0.240751582364847,-0.00395052061796283,-0.538945934459909,-0.149407719711872,0.28795111977453,-0.229608724539004,0.0952802356724922,-0.425316446482586,-0.0618645145265533,0.272447290970004,0.185690530221479,0.083099993298794,-0.346501123983806,0.823290031803771,0.196026484584928,-0.460524726391433,-0.0702747499604872,-0.0201431664099925,0.203342768690754,-0.0132385590128604,0.156807520760795,-0.486076704743094,0.27723197046524,0.449383666427771,0.0125076692830867,0.104529576157797,-0.117095292368428,-0.085374964254136,-1.04251162191636,-0.19249363909674,-0.0606135276271649,-0.0242289328626486,-0.0999726073194603,0.282236156097709
"hsa.miR.339.5p",-0.390039439584993,0.0904113740469699,-0.182485930282302,0.100881680853171,0.178029918282192,-0.0117784198679849,0.0170651831793144,-0.0122149650578993,-0.386061525147477,-0.0466651519371415,-0.277740393643174,-0.497960658495312,-0.0479010459932942,0.334798010676014,-0.530805402792117,0.00592309080654684,-0.113367096581906,0.0863261331613423,-0.157860774281262,0.292054345146215,0.210230779908702,0.313587754976324,0.116425635093533,0.207441124273921,0.407915943681388,-0.0875497439759493,-0.151698678021166,-0.291181268416001,-0.0229587577729313,-0.0724412746782149,-0.209726697749559,-0.0368009261183391,0.373338923583035,-0.245056636053862,0.0878545472881575,0.735084107502569,-0.0568871612122463,0.244172026626747,-0.060293082866029,0.00994060541647068,-0.031861759920626,-0.0984414945964896,-0.0219214672847221,0.0754382995482637,0.18587504776757,-0.461812471218459,0.118866206655262,-0.0311148576158982,-0.231146019815474,0.0603876112760871,0.262624273235136,0.0851054504259452,-0.453557202013299,-0.0316608049460965,-0.261811169839282,0.104703526476197,-0.174135773276467,-0.429566392916248,0.826917917660446,-0.144675284058729,-0.0260387276372803,-0.318984307385619,-0.333204744056097,0.138250120344433,0.0143776641072164,0.095222472520475,0.293181971701357,0.74368330343547,0.506091045125029,0.0729742711498321,-0.460262779903812,-0.0371681781180493,-0.325303337149558,-0.395716940042136,0.766752223749038,-0.0632918010239695,0.174238004997154,0.503778870066371,0.436841434098337,-0.0683411395784546,-0.127510237532269,-0.207185721972212,-0.757795298145984,-0.319378731100625,-0.41983561950447,0.252076990141062,0.431904058950827,0.404012214124198
"hsa.miR.33a.3p",-0.486976943907959,0.407672363489008,-0.00235995933582691,-0.660948689262924,0.463412134989075,0.671196260525772,0.210888371142059,0.381024713167295,0.795775944812414,-0.262216497868938,-0.27169393518001,0.799414892537046,-0.106227709465364,0.739466911972205,0.563371471903074,0.082062382545432,-0.239875655601284,0.114683108975575,-2.11745950418478,0.850860951606671,0.478444077824151,0.232733789769489,-0.218454184080679,-0.440196728803322,0.153357198033267,0.644708504086255,-0.918339236741711,0.0782792412175538,0.723009394103379,-0.58830121454482,0.208879675356107,-0.0414300725079821,-0.482209879869792,0.349996798964817,-2.36673733280981,-0.000457487646642933,0.111388424090185,-0.431202749223688,0.464602121531151,0.536368980864836,-0.0391238256171331,-0.203246092985476,0.274416888210948,-0.24637905127738,0.365228933581363,0.339204813454477,0.0524035481845595,-0.129821826113246,0.00670682657204794,-0.197826378568369,-0.166381555441384,-0.863097585495388,-0.161136680929106,0.11891406597228,-0.658407034650843,0.776824657838499,0.129282311052577,-2.31402896191511,-0.232149957171689,-0.148642343583958,0.279876721795397,0.564020202204453,-0.442332810688095,0.100850976503486,-0.254359101469267,-0.0211891819906721,-0.81185544682693,0.562743445422799,-0.164480882522734,0.348538121766256,-0.350690734736562,-0.246233992120237,0.0398107388809956,0.416267622471207,0.332013778477777,-0.8042818669983,-0.00950653114208817,-0.023567588772498,0.452352978714452,0.200225847237577,-0.643132251233526,1.21054739946981,0.801130728563729,-0.298509649171267,0.480652695369392,0.177109570739793,0.689452385930155,0.680076782386823
"hsa.miR.33a.5p",0.235887877604658,2.21999984783853,0.53788268080893,-0.109688897287212,-0.667907289818948,-0.455685421628816,0.795530005698193,0.661419345303143,0.701136607207756,0.158087486276542,0.801090004469347,0.407884772763886,0.34505228393385,0.769777076063153,0.63870354168862,0.212610992161245,0.569614094963007,0.383340531189629,-1.45111191986686,0.223130418533703,-1.68093167240204,0.612110038007563,-0.0287355788788403,0.261642253518541,1.07354564148871,0.775076949572728,0.647767079724656,-0.00254908822277566,0.546956316346365,-0.62087156449077,0.382155123716466,-0.124261691754346,-1.70653625789845,0.00213999207330124,-0.396379355559996,0.146568664009895,-1.63574528773092,-0.251366794963012,0.23122113800601,-0.580043180229408,0.118036516101068,-0.437788256088414,0.74279475611578,0.808058041249391,-0.0752350989991327,1.20792191837108,-0.571790923009917,1.0667149546447,-0.719317999307518,-1.60319275889275,-0.107535371836023,-0.456858856939271,-0.312227725319485,-0.219731546916422,-0.719363827809352,0.645118256679935,0.163571028419828,-1.40455529152546,0.348198031553833,-0.219959773585341,0.229173989951385,0.113439300887093,0.352985344881078,-0.0930931052624697,-0.87542562810319,0.5810358076647,-0.421616454717436,-0.215611390648092,-1.62460241143453,0.515758533001033,0.141124689515382,0.511759236317098,0.163806517970694,0.0941034246564036,0.990756336601662,-1.51982407512312,-0.0105593528477843,-0.07831203243259,-1.51582221026035,0.695702044643013,0.311500706468202,-0.240081107707776,-1.56205943150564,0.726092933333261,-0.563275229753318,-0.440133951648086,0.0465484566606859,1.12756602932777
